"MONTH","P_TC","P_PFPR","P_TACT","FREQ_plasmepsin_95","FREQ_plasmepsin_50","FREQ_plasmepsin_05","FREQ_580Y_95","FREQ_580Y_50","FREQ_580Y_05","FREQ_mdr1_95","FREQ_mdr1_50","FREQ_mdr1_05","FREQ_184F_95","FREQ_184F_50","FREQ_184F_05","FREQ_86Y_95","FREQ_86Y_50","FREQ_86Y_05","FREQ_76T_95","FREQ_76T_50","FREQ_76T_05"
62,0.25,0.01,"baseline",0.091046915,0.0592511,0.03141863,0.14212635,0.087315,0.05410337,0.13132445,0.07817805,0.044292185,0.1120533,0.07232335,0.03922097,0.6890874,0.576531,0.4800641,0.7850972,0.7029985,0.58950155
63,0.25,0.01,"baseline",0.094097155,0.0578832,0.02995062,0.1429612,0.0880226,0.05225448,0.1294286,0.0794784,0.0447858,0.1138876,0.0722711,0.039522365,0.6867153,0.576529,0.4762546,0.78389515,0.70001,0.5843154
64,0.25,0.01,"baseline",0.09320056,0.05714625,0.032232405,0.14539635,0.08724415,0.052815885,0.1260536,0.0798994,0.049150705,0.11162515,0.0717818,0.03615422,0.6898906,0.578196,0.4754372,0.78297515,0.697764,0.5886106
65,0.25,0.01,"baseline",0.09281836,0.0568981,0.032516305,0.14465355,0.08830245,0.054887965,0.1277486,0.08097795,0.04765149,0.111704,0.07038575,0.038321255,0.69135785,0.5781825,0.4683261,0.7816356,0.698674,0.591669
66,0.25,0.01,"baseline",0.09437459,0.0589361,0.03210283,0.14279035,0.08953995,0.054135055,0.1302042,0.0817612,0.04819288,0.10857785,0.07183175,0.03832356,0.69158005,0.576518,0.46942935,0.77828845,0.6981415,0.58906825
67,0.25,0.01,"baseline",0.09355701,0.0597603,0.03180493,0.1409165,0.08991115,0.054110265,0.13355405,0.0828771,0.049169915,0.1093279,0.0731543,0.03758965,0.6902421,0.576047,0.4692297,0.7730006,0.6996685,0.59011505
68,0.25,0.01,"baseline",0.09668548,0.0591082,0.031291825,0.14119285,0.09069835,0.052470095,0.1318842,0.08340315,0.04871891,0.1101076,0.07417105,0.038081395,0.69007505,0.575286,0.47571215,0.77227795,0.7026035,0.5833337
69,0.25,0.01,"baseline",0.095551255,0.0595718,0.032857355,0.14432475,0.09098955,0.05241617,0.13085595,0.08607705,0.050371925,0.11249345,0.0743614,0.034761295,0.68957165,0.575661,0.4758061,0.7786114,0.701289,0.5819078
70,0.25,0.01,"baseline",0.095609065,0.0595955,0.03385406,0.1467317,0.09121495,0.054198775,0.13136455,0.08547085,0.048941235,0.1109174,0.07427445,0.035712855,0.6873142,0.575765,0.4771466,0.77911335,0.7015785,0.5808958
71,0.25,0.01,"baseline",0.098427805,0.0612966,0.032808655,0.1503363,0.0935338,0.051310895,0.13415975,0.08497415,0.04984518,0.1104561,0.0739689,0.036866235,0.69123255,0.576342,0.47932085,0.7813191,0.700424,0.5791115
72,0.25,0.01,"baseline",0.099040935,0.0610362,0.03255284,0.15160575,0.0922748,0.05473563,0.1364504,0.08625345,0.04995404,0.11330085,0.07396745,0.035844405,0.68786155,0.575198,0.47599755,0.7806955,0.7008465,0.58141205
73,0.25,0.01,"baseline",0.10002675,0.06149085,0.032987865,0.15243395,0.0930705,0.05569945,0.13759715,0.0852919,0.0505684,0.1165729,0.0762347,0.03573417,0.68921365,0.574636,0.48244815,0.7812532,0.7004725,0.58051955
74,0.25,0.01,"baseline",0.1017591,0.06176555,0.03238848,0.1557354,0.0963142,0.05663494,0.13722395,0.08565795,0.050153,0.11633895,0.0754799,0.035689655,0.68672505,0.577241,0.48203625,0.7843419,0.7013545,0.57236895
75,0.25,0.01,"baseline",0.1053249,0.06314675,0.033617115,0.15473725,0.0965555,0.053731055,0.1397074,0.0872352,0.04998996,0.11756705,0.07586355,0.033887635,0.6882709,0.5773825,0.48586425,0.77884175,0.704472,0.5784073
76,0.25,0.01,"baseline",0.10582915,0.0624652,0.03584652,0.15213,0.09462345,0.054501925,0.1419186,0.0872061,0.05075151,0.11820675,0.07422905,0.03591734,0.6948773,0.575636,0.4821623,0.7835097,0.7059125,0.58132595
77,0.25,0.01,"baseline",0.1031984,0.06316865,0.03645641,0.16210305,0.09519715,0.053738375,0.1403253,0.0891645,0.05003665,0.12010525,0.07472195,0.03537892,0.6969263,0.572896,0.4794413,0.78664375,0.706647,0.57899995
78,0.25,0.01,"baseline",0.1026343,0.06259025,0.037005265,0.1584326,0.09508345,0.05455797,0.14278955,0.0895046,0.050849105,0.12101485,0.0757849,0.036801275,0.6957336,0.5705985,0.48223485,0.7916625,0.704934,0.583731
79,0.25,0.01,"baseline",0.1024509,0.06247345,0.03527385,0.15636415,0.09658235,0.052912175,0.14101585,0.0897563,0.049840935,0.1228781,0.07722535,0.03565074,0.69287675,0.574723,0.4759993,0.79360765,0.7059955,0.5831804
80,0.25,0.01,"baseline",0.1054173,0.0633106,0.03424705,0.1521777,0.0976973,0.05372353,0.14356,0.08972505,0.047400315,0.12687735,0.07913175,0.035386845,0.6939021,0.574453,0.4781817,0.7926881,0.705767,0.5825041
81,0.25,0.01,"baseline",0.10388655,0.06420825,0.033984205,0.154942,0.09762495,0.05224175,0.1422777,0.09265615,0.04737229,0.12599535,0.078773,0.036597575,0.6970713,0.5723405,0.4746936,0.78538625,0.704294,0.5762026
82,0.25,0.01,"baseline",0.1051446,0.06569155,0.034611545,0.15301405,0.0999779,0.052841365,0.1435061,0.095098,0.049730375,0.127766,0.07977935,0.03672966,0.69499155,0.5731505,0.4719631,0.78712315,0.7046565,0.57982015
83,0.25,0.01,"baseline",0.10367815,0.0658621,0.03512136,0.15355735,0.1003795,0.054093345,0.1472051,0.09582975,0.04818613,0.1267593,0.0798387,0.035081945,0.6972573,0.5713835,0.4710596,0.78754025,0.703628,0.5786698
84,0.25,0.01,"baseline",0.10512515,0.06649865,0.034960995,0.15478685,0.1008865,0.05142244,0.14814115,0.0947088,0.047274715,0.1302801,0.07893715,0.037019435,0.6969733,0.5706365,0.46681725,0.7865821,0.7003745,0.57617275
85,0.25,0.01,"baseline",0.10700935,0.0650954,0.03499939,0.15894985,0.10149,0.05229835,0.1489129,0.09470315,0.047789615,0.1348224,0.07986335,0.03650978,0.7028354,0.568691,0.47119025,0.78723815,0.698744,0.5810394
86,0.25,0.01,"baseline",0.1092854,0.06561885,0.03494405,0.1599803,0.0998709,0.05064355,0.1497762,0.09422165,0.04606662,0.1343869,0.08065735,0.03763355,0.69690905,0.571805,0.46525165,0.7911363,0.6978325,0.58645325
87,0.25,0.01,"baseline",0.1113574,0.0663758,0.03464769,0.1573129,0.10036605,0.05430081,0.1497999,0.09346015,0.046369215,0.1352626,0.0819103,0.038257195,0.6954085,0.5729945,0.46138,0.7890955,0.6988355,0.5831067
88,0.25,0.01,"baseline",0.1094587,0.0677967,0.033654495,0.16418695,0.1006595,0.05642707,0.1496829,0.09560015,0.047658265,0.1341362,0.081367,0.038216915,0.69440055,0.5707635,0.4597808,0.7918115,0.6983475,0.57912405
89,0.25,0.01,"baseline",0.1067988,0.06906665,0.03293135,0.1666279,0.0989127,0.05556569,0.1537759,0.09461005,0.047363895,0.13907665,0.08214735,0.037337105,0.69860445,0.5732185,0.4615951,0.7939096,0.700236,0.58095005
90,0.25,0.01,"baseline",0.1060946,0.06912275,0.033047045,0.17167895,0.10028395,0.05886194,0.15361585,0.0943326,0.047347865,0.14209035,0.0830869,0.03940962,0.69554735,0.570971,0.46070655,0.79102085,0.7016035,0.58835315
91,0.25,0.01,"baseline",0.10389615,0.0687779,0.033865415,0.1710328,0.1024765,0.05885058,0.1528376,0.09293075,0.048352575,0.14416415,0.0809282,0.03995273,0.6918045,0.57056,0.4639553,0.7907855,0.7000045,0.59395825
92,0.25,0.01,"baseline",0.10461665,0.06950105,0.03447932,0.17035085,0.1043175,0.058934375,0.1567407,0.09549995,0.04928899,0.13874275,0.08258575,0.040320615,0.69676205,0.5691005,0.4655771,0.7898237,0.700739,0.5904637
93,0.25,0.01,"baseline",0.10551515,0.0702047,0.034810225,0.17187085,0.1019085,0.06175625,0.1590441,0.09574715,0.050258655,0.1426805,0.0837687,0.039979545,0.69811685,0.570501,0.45882565,0.79105405,0.699956,0.59406355
94,0.25,0.01,"baseline",0.1105066,0.0695786,0.03408006,0.17837135,0.104806,0.06018651,0.1554078,0.0962366,0.0511241,0.1447026,0.0847666,0.04205117,0.6961755,0.5711025,0.4584735,0.79431325,0.7022255,0.5863302
95,0.25,0.01,"baseline",0.111944,0.06829055,0.0331255,0.17663275,0.10646,0.05989538,0.1573919,0.0970544,0.0511221,0.14305485,0.0863419,0.04140258,0.70134,0.5690965,0.46248545,0.79166165,0.7018755,0.58255215
96,0.25,0.01,"baseline",0.10994875,0.0673693,0.032882555,0.1797192,0.1057565,0.062408705,0.16064405,0.0972573,0.049264405,0.14316395,0.08668885,0.0429703,0.70467715,0.570225,0.46047765,0.7920714,0.700085,0.5865834
97,0.25,0.01,"baseline",0.11723585,0.0678368,0.0342373,0.17778165,0.108299,0.06206292,0.1649923,0.0977139,0.052479525,0.1415972,0.0852884,0.042003535,0.7022636,0.567663,0.46265795,0.79350545,0.701401,0.58602455
98,0.25,0.01,"baseline",0.1158313,0.0683155,0.03516449,0.1779567,0.106407,0.060705065,0.16365335,0.09735345,0.051144715,0.1397582,0.0843,0.04287371,0.70272925,0.5649535,0.4594672,0.7888361,0.701036,0.58035225
99,0.25,0.01,"baseline",0.1109268,0.0682807,0.033552615,0.1824144,0.106767,0.060562215,0.16317235,0.09651715,0.051956235,0.1448448,0.0859472,0.04472048,0.704238,0.5672325,0.46173835,0.7883278,0.702162,0.5769648
100,0.25,0.01,"baseline",0.1126394,0.06865515,0.033676405,0.18448655,0.107977,0.06075649,0.16241615,0.097487,0.051878465,0.14288205,0.08627585,0.045789885,0.7023603,0.566711,0.46172675,0.7878878,0.7003745,0.57679965
101,0.25,0.01,"baseline",0.11355415,0.0670792,0.03347248,0.1852471,0.107179,0.058616565,0.1654581,0.0988828,0.05271911,0.14245665,0.0879634,0.044049175,0.70200735,0.564964,0.4652721,0.7835365,0.6974235,0.57917345
102,0.25,0.01,"baseline",0.11035685,0.06766845,0.03482822,0.18885525,0.1049105,0.05916631,0.16628895,0.0984002,0.05092979,0.14346145,0.08788285,0.04246638,0.70037915,0.5680505,0.461675,0.7874927,0.6995055,0.5799782
103,0.25,0.01,"baseline",0.11208795,0.06883385,0.035818065,0.18761665,0.1081665,0.05823518,0.1641983,0.0967785,0.04821201,0.1478215,0.0888653,0.04077998,0.69449395,0.5699025,0.45638425,0.7837238,0.700213,0.57831145
104,0.25,0.01,"baseline",0.11285755,0.06933555,0.03646172,0.18960945,0.1091245,0.06045051,0.16563005,0.099159,0.047761805,0.1521256,0.0899415,0.039803805,0.69546115,0.5696435,0.4590057,0.7824045,0.7011205,0.5746619
105,0.25,0.01,"baseline",0.1167359,0.0708259,0.03586266,0.1863081,0.113188,0.05955293,0.16641205,0.09778635,0.04529371,0.15274375,0.08944905,0.0384773,0.69078695,0.569308,0.45961635,0.78473495,0.6999695,0.57171795
106,0.25,0.01,"baseline",0.11531955,0.0701535,0.035814355,0.18907045,0.1139815,0.05664887,0.16580985,0.09712785,0.044989355,0.15334805,0.0892711,0.04043236,0.69248925,0.570448,0.4522497,0.78707135,0.697431,0.57328125
107,0.25,0.01,"baseline",0.1159397,0.06852155,0.03590371,0.1888533,0.112998,0.05753234,0.1658007,0.09882595,0.046975015,0.14977505,0.08896215,0.038860145,0.6921132,0.5691235,0.44666525,0.7849925,0.6949305,0.57228675
108,0.25,0.01,"baseline",0.11530245,0.0667974,0.035118515,0.190261,0.115331,0.05740868,0.16532875,0.0987784,0.047136795,0.1511721,0.08918095,0.04206596,0.6914174,0.5688965,0.44738685,0.7829099,0.6963655,0.5774915
109,0.25,0.01,"baseline",0.11657845,0.0660689,0.035020065,0.18773935,0.115377,0.058330085,0.16580285,0.0997897,0.04656138,0.15529295,0.0919462,0.04391691,0.6922181,0.562746,0.44464745,0.7832624,0.697101,0.5790406
110,0.25,0.01,"baseline",0.1211669,0.068053,0.035736105,0.1882431,0.117677,0.05852316,0.165912,0.09937295,0.046965735,0.1535154,0.0906391,0.044524365,0.69481325,0.562356,0.4441607,0.7866591,0.6934055,0.57845005
111,0.25,0.01,"baseline",0.12247605,0.06539925,0.03561725,0.1862342,0.1172485,0.053878985,0.1678122,0.09935125,0.04862026,0.15674305,0.09078755,0.04486335,0.68862225,0.559891,0.4452338,0.78625255,0.6948185,0.5776884
112,0.25,0.01,"baseline",0.1176981,0.06771985,0.03445032,0.1885835,0.117327,0.057300645,0.16894515,0.100425,0.04804387,0.15859855,0.09042545,0.043257475,0.68521775,0.561144,0.4430209,0.78526995,0.695541,0.58278535
113,0.25,0.01,"baseline",0.1182464,0.07058825,0.0338205,0.1905588,0.1155155,0.06087938,0.16888745,0.1020135,0.046510355,0.15689035,0.09222445,0.04277663,0.68929875,0.563322,0.4445813,0.78637375,0.690866,0.58479725
114,0.25,0.01,"baseline",0.1200853,0.07080565,0.033157075,0.1896688,0.116072,0.062564975,0.16955215,0.1036575,0.04891299,0.1526739,0.09131865,0.042956715,0.6902346,0.5616805,0.4432993,0.78730595,0.6917475,0.58122805
115,0.25,0.01,"baseline",0.11894035,0.0727483,0.03150363,0.1914338,0.1169465,0.061552985,0.17077995,0.1048525,0.05063144,0.15799065,0.09249775,0.041989585,0.6928977,0.562202,0.4481589,0.7944553,0.691087,0.58178995
116,0.25,0.01,"baseline",0.12102385,0.0724927,0.030908055,0.19897845,0.1175175,0.061607585,0.1793305,0.1038615,0.05052682,0.1614108,0.0927089,0.041392335,0.694707,0.5643785,0.44805075,0.79270735,0.6914815,0.57722005
117,0.25,0.01,"baseline",0.1229209,0.0729053,0.031583185,0.1962026,0.116116,0.062534805,0.1750861,0.1045905,0.04867935,0.1601931,0.0904389,0.04038576,0.68891225,0.565181,0.4507343,0.7950951,0.690734,0.57681775
118,0.25,0.01,"baseline",0.12366345,0.07272445,0.03279964,0.19839125,0.1167545,0.061183725,0.17383805,0.105615,0.046933465,0.1587158,0.0915566,0.037684915,0.6847728,0.5658685,0.4457196,0.7977058,0.695913,0.5736599
119,0.25,0.01,"baseline",0.122707,0.0723331,0.031717065,0.19448655,0.118045,0.061989065,0.1754701,0.1062015,0.046742535,0.1565873,0.09265405,0.0397389,0.68672075,0.567641,0.44535455,0.7946765,0.696691,0.5713942
120,0.25,0.01,"baseline",0.1249657,0.07103565,0.03378081,0.19665595,0.119636,0.06409813,0.18085675,0.105599,0.049612155,0.15571875,0.09375465,0.040243555,0.6878406,0.5673015,0.44468615,0.7947071,0.6906085,0.571077
-12,0.25,0.01,"baseline",0.065043445,0.0420176,0.02556929,0.085852935,0.0554245,0.036302645,0.08001893,0.05093235,0.028480295,0.078500155,0.0497789,0.03085435,0.6929303,0.5872025,0.49577545,0.76262745,0.7020845,0.6087978
-11,0.25,0.01,"baseline",0.06698607,0.04257135,0.026128505,0.085940445,0.05658495,0.03602196,0.082153405,0.0504187,0.029684595,0.078418125,0.04985025,0.0314413,0.6901948,0.586245,0.4968149,0.76578225,0.700174,0.60602895
-10,0.25,0.01,"baseline",0.068140985,0.0433268,0.025318345,0.08766631,0.05632945,0.03644386,0.081861025,0.0503266,0.030056725,0.078165375,0.0508324,0.03108481,0.69081265,0.5875975,0.4950642,0.767753,0.6998315,0.6055623
-9,0.25,0.01,"baseline",0.06760632,0.04254425,0.025416515,0.08679284,0.05680445,0.03482301,0.081365035,0.05117545,0.029522955,0.07847841,0.0508242,0.032104835,0.6875227,0.5877965,0.50130135,0.7689739,0.7012855,0.6014054
-8,0.25,0.01,"baseline",0.06890313,0.0425286,0.0262957,0.08786996,0.0570426,0.03696938,0.08373336,0.0512341,0.03130089,0.078158155,0.0506636,0.031916985,0.68563335,0.588478,0.50252785,0.7691931,0.7004905,0.60072485
-7,0.25,0.01,"baseline",0.070405445,0.0437938,0.025651485,0.088401175,0.0562917,0.036436385,0.08466755,0.05058765,0.031031225,0.07886046,0.0515807,0.03100744,0.68494495,0.5892895,0.4987262,0.7680211,0.6986665,0.60492155
-6,0.25,0.01,"baseline",0.070440385,0.0437394,0.026182335,0.086425835,0.0563943,0.03657946,0.08510482,0.0510835,0.03053428,0.07960997,0.05215115,0.03146155,0.68841185,0.587434,0.49855765,0.7694378,0.6977525,0.6058026
-5,0.25,0.01,"baseline",0.07082838,0.04391625,0.025903,0.090277695,0.0564937,0.036511285,0.08665599,0.0509085,0.030046845,0.0785679,0.05308165,0.03221701,0.69009065,0.584198,0.5038311,0.7698985,0.697553,0.60859695
-4,0.25,0.01,"baseline",0.06950055,0.0444591,0.027543455,0.08884481,0.05602895,0.036686585,0.087698545,0.0507544,0.028086115,0.078812925,0.05281245,0.031135515,0.69211055,0.5864215,0.50175365,0.7713773,0.6992315,0.6054323
-3,0.25,0.01,"baseline",0.071050385,0.0443637,0.02773811,0.08870693,0.0574318,0.036929145,0.0861839,0.05106435,0.02790467,0.07786381,0.0527198,0.03257649,0.6893395,0.585993,0.4995718,0.76955215,0.698943,0.6044993
-2,0.25,0.01,"baseline",0.07254593,0.0456031,0.02740696,0.088064925,0.0585922,0.037546955,0.08876943,0.0516066,0.027875005,0.080401355,0.05308495,0.03214969,0.69053555,0.583797,0.4978492,0.76808525,0.698574,0.59861255
-1,0.25,0.01,"baseline",0.07233732,0.0449798,0.02760248,0.09091597,0.0589572,0.0379889,0.08973288,0.0521508,0.029780625,0.07895546,0.05308575,0.031957915,0.6876127,0.584302,0.4992746,0.76684505,0.700522,0.59921475
0,0.25,0.01,"baseline",0.071428135,0.04504455,0.02707311,0.09313707,0.059365,0.038676325,0.092691735,0.0514162,0.030719845,0.07755898,0.0532734,0.034128375,0.6877762,0.5855445,0.50050865,0.77025755,0.70016,0.59861265
1,0.25,0.01,"baseline",0.07247322,0.04546055,0.026394725,0.09444046,0.0609062,0.03854901,0.094195325,0.0519259,0.031977755,0.080085545,0.05328805,0.033700525,0.68608905,0.5836685,0.49966225,0.77218165,0.700415,0.60339475
2,0.25,0.01,"baseline",0.07135656,0.04607455,0.026276715,0.092943635,0.0600777,0.040404275,0.094455845,0.0525513,0.03110445,0.080565305,0.05355165,0.03316182,0.68813165,0.5862095,0.5031838,0.77498475,0.6997475,0.6061864
3,0.25,0.01,"baseline",0.07330712,0.0459286,0.026109555,0.093452535,0.0612375,0.03962725,0.09481886,0.05354195,0.031477465,0.080273,0.05352285,0.03374499,0.6890281,0.5828765,0.5031471,0.77485975,0.699721,0.61038395
4,0.25,0.01,"baseline",0.073195015,0.0467949,0.025846825,0.094673405,0.06101835,0.03959061,0.0950608,0.0541083,0.03074457,0.081308385,0.0541961,0.033742825,0.6899641,0.584372,0.50110035,0.7688518,0.699359,0.6066699
5,0.25,0.01,"baseline",0.074799385,0.04837595,0.02656621,0.093855365,0.0618726,0.039505695,0.095430385,0.05319645,0.032076465,0.079508305,0.0540553,0.03379283,0.68854485,0.5843395,0.5006932,0.76762895,0.6978135,0.60740295
6,0.25,0.01,"baseline",0.073674075,0.0484234,0.02598049,0.09335373,0.0623854,0.039367025,0.0953934,0.0532521,0.03200464,0.080910975,0.0535828,0.03291221,0.6895167,0.5866095,0.50143555,0.76953065,0.699616,0.60523865
7,0.25,0.01,"baseline",0.075406825,0.04899915,0.024624515,0.097697415,0.06250755,0.039574605,0.0943524,0.0529104,0.03227885,0.081728725,0.0553219,0.033956145,0.68931965,0.5837895,0.50032395,0.76843985,0.698606,0.60316375
8,0.25,0.01,"baseline",0.076098385,0.05027935,0.026028585,0.09819533,0.06398905,0.038712895,0.094801725,0.05489155,0.032823975,0.084172595,0.0561212,0.03427158,0.69081505,0.585709,0.4984212,0.7707648,0.7016945,0.60273045
9,0.25,0.01,"baseline",0.074407505,0.04993315,0.025957285,0.10095505,0.0637511,0.038537805,0.0927723,0.0559021,0.03153503,0.08612695,0.05630405,0.035356965,0.68774865,0.587018,0.503444,0.7700374,0.6995935,0.60128475
10,0.25,0.01,"baseline",0.07427524,0.04945,0.02656391,0.10161205,0.0647044,0.03984011,0.092953665,0.05548465,0.033067805,0.085374885,0.05618415,0.03568783,0.68894395,0.5870335,0.504733,0.7726855,0.698892,0.60485815
11,0.25,0.01,"baseline",0.07426414,0.04936195,0.02563707,0.10192415,0.0653795,0.040522295,0.091926905,0.05557395,0.032045565,0.086035075,0.05541185,0.03587251,0.6913099,0.5890645,0.50633595,0.7751242,0.700974,0.6063072
12,0.25,0.01,"baseline",0.07507888,0.0494168,0.02762173,0.1028648,0.06504445,0.04037585,0.0919549,0.05572375,0.031102285,0.08702513,0.05745115,0.035430825,0.69096065,0.589748,0.5011851,0.7773344,0.702562,0.6089913
13,0.25,0.01,"baseline",0.0758645,0.05113605,0.0286488,0.10537325,0.0659628,0.040565605,0.09417999,0.0570915,0.031767275,0.08464423,0.05762025,0.035608005,0.69760645,0.59187,0.50619005,0.77972445,0.701616,0.6028661
14,0.25,0.01,"baseline",0.074813425,0.05096285,0.02829825,0.1074918,0.06684215,0.041151225,0.09389676,0.05745555,0.030985435,0.085899225,0.056612,0.03500279,0.69209435,0.589545,0.5079846,0.77838195,0.70173,0.60450445
15,0.25,0.01,"baseline",0.075486585,0.05132795,0.028214695,0.1052142,0.06657805,0.040832245,0.092156115,0.0566032,0.03301248,0.08633674,0.05567675,0.0349004,0.6918378,0.590904,0.50337595,0.7778581,0.7011955,0.60296425
16,0.25,0.01,"baseline",0.07439887,0.0518172,0.02713962,0.10509085,0.06816325,0.04132651,0.091849525,0.05605065,0.03148928,0.088058995,0.05572985,0.03553453,0.68841435,0.5897725,0.50398305,0.7791778,0.7019125,0.60785465
17,0.25,0.01,"baseline",0.07244516,0.05147035,0.026538605,0.10679985,0.0693789,0.03984961,0.09640385,0.05665945,0.031235555,0.08877113,0.05511265,0.03576774,0.6905951,0.589107,0.5051706,0.7791552,0.7022415,0.61223155
18,0.25,0.01,"baseline",0.07251494,0.05173065,0.027532335,0.10801515,0.0696063,0.04015288,0.099018015,0.057449,0.031401245,0.088304915,0.05653825,0.03562303,0.69183875,0.588757,0.50357595,0.78452025,0.702701,0.6099192
19,0.25,0.01,"baseline",0.074809595,0.0518249,0.027056085,0.1082172,0.0692984,0.040919305,0.098699485,0.05852545,0.034165495,0.08880787,0.05683425,0.0358584,0.69499325,0.588045,0.4985156,0.78448475,0.705497,0.606909
20,0.25,0.01,"baseline",0.078259275,0.0528455,0.02658164,0.1069602,0.06984175,0.04034284,0.1004101,0.0589577,0.033725935,0.09105366,0.0581581,0.03619857,0.6983695,0.5878525,0.49221445,0.78540965,0.7022315,0.60402465
21,0.25,0.01,"baseline",0.078302035,0.0527163,0.02564782,0.10781505,0.0701925,0.040727475,0.10141525,0.0600564,0.03322871,0.091011505,0.0580902,0.037390395,0.69396205,0.587646,0.4957607,0.78289385,0.7029005,0.60413065
22,0.25,0.01,"baseline",0.076593845,0.05234105,0.027195855,0.10826105,0.0687522,0.040418835,0.10023565,0.0611364,0.0349561,0.09049262,0.05781,0.037106475,0.69472185,0.5858655,0.4942574,0.77730375,0.703727,0.60276345
23,0.25,0.01,"baseline",0.075824605,0.05302295,0.026909345,0.10626785,0.0689705,0.04051826,0.09841429,0.06223555,0.035430815,0.09363964,0.0574771,0.036849015,0.69400185,0.586482,0.4934217,0.78107765,0.70303,0.60389625
24,0.25,0.01,"baseline",0.074853955,0.05367445,0.02837143,0.10649795,0.0712754,0.040143315,0.10106195,0.06245705,0.0343112,0.094120755,0.0573864,0.03634386,0.69597785,0.588437,0.49043135,0.7795091,0.7036775,0.6022434
25,0.25,0.01,"baseline",0.076930565,0.05374675,0.029200225,0.1073381,0.07205665,0.042128645,0.1069671,0.0614448,0.034382345,0.09462548,0.05741735,0.03614151,0.6955381,0.587186,0.4884006,0.7806021,0.704822,0.5998113
26,0.25,0.01,"baseline",0.075972325,0.05348785,0.030085265,0.10919055,0.0721896,0.042806335,0.1103832,0.0613359,0.03520477,0.09427386,0.0585115,0.035771215,0.69729695,0.588268,0.48698105,0.78129705,0.7046185,0.6001409
27,0.25,0.01,"baseline",0.07657639,0.05345375,0.03031798,0.1099317,0.0720654,0.042175985,0.1098365,0.0632503,0.035859315,0.094653985,0.05812925,0.035237825,0.697552,0.589373,0.4866186,0.77957165,0.702131,0.59748055
28,0.25,0.01,"baseline",0.07975087,0.0537229,0.030284585,0.1119504,0.0712566,0.04202573,0.10873975,0.06294115,0.037712115,0.093974555,0.0586026,0.03546956,0.69959355,0.591399,0.483796,0.7761629,0.7031285,0.6002707
29,0.25,0.1,"ASMQ_PPQ",0.064339005,0.05738965,0.04902056,0.08072478,0.06690375,0.05598003,0.08010495,0.0681186,0.059378845,0.067023365,0.0597798,0.05119403,0.6377484,0.6057345,0.57786665,0.7301118,0.702544,0.685354
30,0.25,0.1,"ASMQ_PPQ",0.06489643,0.0578339,0.04918428,0.08013291,0.0670887,0.05603588,0.080779985,0.0685772,0.05905994,0.06724846,0.05989955,0.05103599,0.6404637,0.6049195,0.57837765,0.73071885,0.7024375,0.68563365
31,0.25,0.1,"ASMQ_PPQ",0.06616753,0.0580614,0.04981858,0.08034147,0.0678828,0.056121855,0.081415785,0.06872505,0.059870405,0.067228235,0.06016695,0.05100905,0.6393929,0.6054545,0.577587,0.7305728,0.7024495,0.68529375
32,0.25,0.1,"ASMQ_PPQ",0.066221155,0.05814655,0.04993494,0.080895295,0.06793705,0.0556254,0.082677325,0.0691357,0.06050839,0.06760936,0.0602853,0.05114004,0.63816365,0.6058385,0.5769166,0.7306902,0.7021635,0.6848902
33,0.25,0.1,"ASMQ_PPQ",0.066914445,0.0586504,0.050783775,0.080877245,0.0679995,0.05637026,0.08202921,0.0693153,0.060481965,0.068233385,0.0606661,0.051349305,0.6385794,0.606464,0.57758725,0.7316816,0.702933,0.6861846
34,0.25,0.1,"ASMQ_PPQ",0.06773745,0.0586583,0.051193945,0.08050019,0.06874555,0.0568869,0.081956795,0.06914055,0.05998109,0.068216495,0.0611905,0.051612075,0.6395144,0.6066755,0.57774515,0.73178165,0.70352,0.68633185
35,0.25,0.1,"ASMQ_PPQ",0.068192825,0.0589141,0.05137215,0.08091851,0.06916405,0.05678447,0.08300377,0.0696839,0.060562775,0.0692782,0.0615086,0.05170753,0.6400653,0.6069315,0.5780553,0.73264165,0.7034305,0.6856876
36,0.25,0.1,"ASMQ_PPQ",0.06869843,0.0591379,0.05119735,0.081539055,0.06958095,0.05744824,0.08363458,0.0700392,0.06162294,0.06986469,0.06180935,0.05170409,0.64031995,0.6065505,0.57617235,0.7336717,0.7034275,0.68577665
37,0.25,0.1,"ASMQ_PPQ",0.06907246,0.05925375,0.05169146,0.081963055,0.07002745,0.05809993,0.084738155,0.06997845,0.061553235,0.069516315,0.06208035,0.051952145,0.6392305,0.60688,0.5774589,0.7330527,0.703201,0.6861191
38,0.25,0.1,"ASMQ_PPQ",0.06936904,0.0595423,0.05200775,0.081776655,0.06987415,0.057870005,0.08512936,0.0705682,0.061278725,0.06973891,0.06230645,0.05249658,0.63887165,0.6068245,0.57680275,0.7327618,0.703153,0.6870241
39,0.25,0.1,"ASMQ_PPQ",0.06990841,0.05987295,0.05165598,0.082456785,0.0702387,0.058216405,0.085131815,0.07130915,0.061687765,0.069999645,0.0626661,0.05236422,0.6406606,0.608181,0.577125,0.73375425,0.7034585,0.6860766
40,0.25,0.1,"ASMQ_PPQ",0.070517135,0.0603469,0.05209855,0.08246201,0.07063795,0.058943315,0.08514036,0.0715256,0.062194485,0.07036419,0.0627155,0.05239774,0.64126145,0.6081515,0.5763513,0.73400125,0.7040895,0.68628135
