"MONTH","P_TC","P_PFPR","P_TACT","FREQ_plasmepsin_95","FREQ_plasmepsin_50","FREQ_plasmepsin_05","FREQ_580Y_95","FREQ_580Y_50","FREQ_580Y_05","FREQ_mdr1_95","FREQ_mdr1_50","FREQ_mdr1_05","FREQ_184F_95","FREQ_184F_50","FREQ_184F_05","FREQ_86Y_95","FREQ_86Y_50","FREQ_86Y_05","FREQ_76T_95","FREQ_76T_50","FREQ_76T_05"
48,0.25,0.001,"baseline",0.1540715,0.0326371,0.0021214675,0.2921244,0.0667412,0.0111278175,0.1598129,0.0280782,0.00069090935,0.13417265,0.03469355,0.0010995395,0.9190634,0.697662,0.382994,0.92861135,0.717896,0.28123125
49,0.25,0.001,"baseline",0.15341715,0.03136375,0.001970858,0.2992787,0.0655735,0.011123105,0.1558837,0.0299811,0.00072964655,0.14138075,0.0336744,0.0011293968,0.9255793,0.70025,0.3545297,0.9245787,0.724655,0.2687308
50,0.25,0.001,"baseline",0.15321495,0.03073805,0.001911615,0.308634,0.0650316,0.0089591405,0.15488125,0.0283697,0.0011936866,0.1384591,0.0323162,0.001653333,0.92151425,0.696942,0.3380989,0.92410755,0.724821,0.2534372
51,0.25,0.001,"baseline",0.1595832,0.03331235,0.0014375305,0.29625955,0.0663483,0.0090660025,0.1533649,0.02992975,0,0.1425426,0.0327862,0.001694923,0.92732255,0.6941775,0.35643225,0.9350304,0.7221105,0.2669135
52,0.25,0.001,"baseline",0.16144235,0.0358971,0.0027107815,0.2932169,0.0672458,0.0074924105,0.1537594,0.03074185,0,0.1387097,0.03177035,0.002538794,0.93109595,0.688528,0.36785315,0.93592015,0.7206055,0.2990843
53,0.25,0.001,"baseline",0.15602125,0.0332243,0.002619201,0.3015635,0.06729195,0.006823857,0.1616533,0.03147385,0,0.1338888,0.0300627,0.002656163,0.9179046,0.68869,0.3833016,0.93938955,0.7241585,0.30040155
54,0.25,0.001,"baseline",0.15700095,0.0315811,0.0027462735,0.32101895,0.06768705,0.0068148805,0.16911095,0.0330256,0,0.1353739,0.0295089,0.002545813,0.9138975,0.6817085,0.37778415,0.9432497,0.7241075,0.27671735
55,0.25,0.001,"baseline",0.1552743,0.03375155,0.003524525,0.32316755,0.06837025,0.006990193,0.17608635,0.03535355,0,0.14118445,0.0302753,0.002639555,0.9245562,0.6853455,0.3704309,0.93386685,0.739231,0.26620205
56,0.25,0.001,"baseline",0.16464265,0.0324427,0.002994544,0.33592505,0.07094935,0.007785034,0.18070755,0.03415295,0,0.13509655,0.0330668,0.002208133,0.9134422,0.6762665,0.3751254,0.93170465,0.726406,0.26532835
57,0.25,0.001,"baseline",0.15775025,0.0302483,0.0036091285,0.3193768,0.0732707,0.0073750085,0.18479335,0.032544,0.0009674135,0.1459935,0.0330727,0.00265828,0.91319935,0.678097,0.37590995,0.92802835,0.7227165,0.2839401
58,0.25,0.001,"baseline",0.1624678,0.0296436,0.003182337,0.30507095,0.0737771,0.006700515,0.19337645,0.03370605,0.001192648,0.1549846,0.0319878,0.002697838,0.91300895,0.681681,0.3729309,0.9336574,0.7296695,0.27584395
59,0.25,0.001,"baseline",0.1703973,0.0292757,0.002391113,0.29616915,0.0762463,0.0069634405,0.18995015,0.03046515,0,0.15861825,0.0306847,0.001878411,0.9181296,0.6814675,0.3808138,0.9297753,0.731734,0.2725021
60,0.25,0.001,"baseline",0.15528485,0.0316863,0.0031118945,0.2995243,0.0800107,0.0114767965,0.19275145,0.0337205,0,0.15301025,0.02878325,0.003176692,0.92741325,0.6788465,0.37877815,0.9360558,0.72739,0.2908372
61,0.25,0.001,"baseline",0.1734357,0.0324225,0.0030409135,0.3112358,0.07908855,0.01107303,0.20145165,0.03289485,0,0.1639516,0.0324128,0.0030611655,0.9204504,0.677576,0.3852998,0.9243597,0.7323795,0.27792725
62,0.25,0.001,"baseline",0.1735903,0.0322582,0.0032368515,0.31629765,0.0887382,0.010235528,0.19614395,0.03106975,0,0.16009875,0.03288025,0.0036831225,0.92433615,0.6860825,0.40000735,0.9324421,0.725424,0.2855041
63,0.25,0.001,"baseline",0.1704764,0.0343347,0.002231275,0.326616,0.0867329,0.008899301,0.1825762,0.0311492,0,0.1470358,0.0296428,0.0031015425,0.91975095,0.6798105,0.4029237,0.93649125,0.736431,0.28988245
64,0.25,0.001,"baseline",0.1715777,0.0312892,0.002266931,0.3149661,0.0801932,0.009884902,0.1773132,0.03236035,0,0.1495616,0.0311138,0.0026777275,0.9103627,0.684792,0.3901786,0.94425995,0.725085,0.29874555
65,0.25,0.001,"baseline",0.17559145,0.02949065,0.00232979,0.3123791,0.0858566,0.0084786,0.1819482,0.03236205,0.00089538165,0.1535677,0.0311356,0.0015935645,0.90498375,0.6910725,0.3720149,0.92655285,0.725311,0.27266825
66,0.25,0.001,"baseline",0.17227,0.03081615,0.0022717635,0.31381895,0.08225675,0.0088123595,0.1929694,0.03076805,0,0.16232035,0.03245585,0.0014182505,0.9069224,0.6874745,0.3916917,0.93197905,0.7276165,0.26228675
67,0.25,0.001,"baseline",0.18060235,0.0322321,0.0011146094,0.3124783,0.0860809,0.0087054315,0.18897245,0.03010525,0,0.1692268,0.03896605,0.00142582865,0.9106484,0.686352,0.40307365,0.93356535,0.717576,0.26006445
68,0.25,0.001,"baseline",0.17660175,0.034002,0,0.3124665,0.0888983,0.0086331855,0.1845414,0.0304138,0,0.16098865,0.0411664,0.00075489295,0.90732485,0.689249,0.40629075,0.9302303,0.718973,0.2222605
69,0.25,0.001,"baseline",0.18721975,0.0300618,0.00083996435,0.32413665,0.09585795,0.0076673955,0.1831559,0.03334875,0,0.16645115,0.03778955,0.0007850284,0.9061204,0.6974545,0.4023807,0.92835495,0.71899,0.2113813
70,0.25,0.001,"baseline",0.19951815,0.03004215,0.00086599815,0.34397535,0.0984646,0.008736547,0.1779636,0.03358395,0,0.16964785,0.03698835,0.00099006795,0.90972935,0.6935025,0.3828342,0.92197195,0.7171615,0.2145743
71,0.25,0.001,"baseline",0.1794564,0.02879025,0.00086837315,0.34859805,0.0972693,0.007638968,0.19312935,0.03679445,0,0.16607325,0.0353437,0.00099544645,0.9007208,0.686082,0.36262945,0.91648195,0.7197545,0.2063031
72,0.25,0.001,"baseline",0.20050095,0.02867855,0,0.3482212,0.0851449,0.0075067795,0.18384125,0.03538655,0,0.17572075,0.0338848,0.001106852,0.90464635,0.6927005,0.35426045,0.9167969,0.706835,0.21216065
73,0.25,0.001,"baseline",0.1884625,0.029537,0.001544719,0.3410166,0.0820703,0.0070336115,0.18892605,0.03618565,0,0.1922959,0.0373764,0.00149606,0.9079519,0.6883585,0.34811855,0.92294485,0.7120805,0.21562315
74,0.25,0.001,"baseline",0.1995786,0.0279345,0,0.34946105,0.08114425,0.007255153,0.1951729,0.0349744,0,0.18123635,0.0357157,0,0.9051981,0.687728,0.36511555,0.931117,0.706254,0.2163156
75,0.25,0.001,"baseline",0.2235923,0.0293149,0.0009387349,0.3548437,0.08569125,0.0079152525,0.20805245,0.03679575,0,0.1845123,0.03911635,0.0008563336,0.9109181,0.6834195,0.37005215,0.93371365,0.7127005,0.2086392
76,0.25,0.001,"baseline",0.204462,0.03143675,0.00127152585,0.37705555,0.0822242,0.0086953355,0.20029595,0.04147185,0,0.18909625,0.0367528,0,0.90629525,0.688447,0.3694498,0.9405112,0.713121,0.19810285
77,0.25,0.001,"baseline",0.2173732,0.03197125,0.000894539,0.37856105,0.08825245,0.0086321415,0.2077712,0.03848255,0,0.19120915,0.03485135,0,0.9131652,0.682417,0.3345777,0.94451395,0.7179695,0.2001406
78,0.25,0.001,"baseline",0.2221212,0.02994575,0.00089201865,0.37150925,0.08394595,0.0085659815,0.21712985,0.036244,0,0.1914262,0.0387068,0,0.92333035,0.6857025,0.32517365,0.95199665,0.716306,0.1891505
79,0.25,0.001,"baseline",0.21791605,0.0295889,0,0.38438245,0.0894413,0.009065294,0.20349765,0.0322839,0,0.18623455,0.03837145,0,0.92426165,0.683873,0.3494021,0.9511279,0.707763,0.2206009
80,0.25,0.001,"baseline",0.2268395,0.02886565,0,0.3740691,0.08949155,0.0102139515,0.19646905,0.0316062,0,0.18338375,0.03869645,0,0.92460175,0.6851135,0.36776445,0.94461205,0.695012,0.2205143
81,0.25,0.001,"baseline",0.2246673,0.0316464,0,0.3968188,0.09073515,0.007656701,0.20142085,0.02817185,0,0.187665,0.0379461,0,0.9239395,0.696698,0.39593865,0.9461983,0.705655,0.2312993
82,0.25,0.001,"baseline",0.21087355,0.0326462,0,0.37290485,0.08743065,0.0073382445,0.199386,0.03530255,0,0.1925463,0.0386568,0.00074271715,0.92490425,0.6962165,0.40297515,0.94979825,0.700342,0.2347673
83,0.25,0.001,"baseline",0.2079303,0.0305946,0,0.39995145,0.0881632,0.0083125685,0.19535405,0.0353631,0,0.1936745,0.04249835,0.00065247235,0.92060265,0.7048585,0.39958175,0.94484905,0.7013265,0.2580846
84,0.25,0.001,"baseline",0.22139835,0.0285458,0,0.37842135,0.08244935,0.007732075,0.1876778,0.03672355,0,0.17919125,0.03764375,0,0.91187665,0.706829,0.38385395,0.94176945,0.69708,0.26891485
85,0.25,0.001,"baseline",0.22712455,0.03282475,0,0.3738896,0.08167045,0.0083869935,0.1894945,0.0375692,0,0.1886043,0.0358609,0,0.90792705,0.7045875,0.38212445,0.94212725,0.697416,0.2470973
86,0.25,0.001,"baseline",0.24721275,0.03356455,0,0.3765339,0.08042805,0.00595971,0.1783379,0.03946505,0,0.1803796,0.0382849,0,0.91362835,0.711624,0.3815648,0.93828175,0.7035905,0.2055407
87,0.25,0.001,"baseline",0.23895875,0.02879355,0.0010416655,0.38653985,0.08117165,0.00764938,0.180704,0.0367219,0,0.17940375,0.03776515,0,0.91618985,0.7197525,0.38027175,0.92985845,0.716078,0.22642505
88,0.25,0.001,"baseline",0.2617866,0.02767855,0.001240206,0.3782253,0.08511465,0.007802271,0.1865905,0.04072955,0,0.1765502,0.0325342,0,0.9142671,0.71643,0.3714362,0.93302865,0.715022,0.22197805
89,0.25,0.001,"baseline",0.26518775,0.030984,0,0.3566168,0.0905295,0.01050097,0.19004615,0.0398798,0,0.16843925,0.03381075,0,0.91560925,0.718118,0.34068825,0.93101675,0.706227,0.2011706
90,0.25,0.001,"baseline",0.2705646,0.03212715,0,0.34570575,0.0918919,0.00903363,0.1851471,0.0452455,0,0.17591575,0.03108735,0,0.91755595,0.71127,0.32559885,0.9287333,0.710375,0.1786177
91,0.25,0.001,"baseline",0.26684455,0.02599685,0.00091083435,0.3472947,0.109994,0.0084433925,0.1873822,0.04671455,0,0.18110195,0.0344879,0,0.91491045,0.710031,0.3337848,0.93089295,0.711165,0.16990125
92,0.25,0.001,"baseline",0.25498795,0.0291813,0.0009099613,0.34580245,0.1061285,0.0078645865,0.1945781,0.0449538,0,0.1867555,0.0344798,0,0.9213638,0.7102885,0.3197059,0.938896,0.719083,0.17001835
93,0.25,0.001,"baseline",0.27295385,0.0258004,0,0.3411714,0.110304,0.008357721,0.18935085,0.05061365,0,0.1769656,0.03902305,0,0.925423,0.715198,0.32058075,0.9323094,0.7162215,0.20298455
94,0.25,0.001,"baseline",0.2465896,0.02702225,0,0.33814775,0.113557,0.0115516,0.1986811,0.04776105,0,0.18577755,0.0378332,0,0.92577405,0.7186105,0.30911405,0.9381967,0.7120725,0.20120265
95,0.25,0.001,"baseline",0.2307637,0.0268457,0,0.36061005,0.109099,0.0087315215,0.20252515,0.05019085,0,0.190262,0.0380465,0,0.9302132,0.714945,0.3210335,0.93523595,0.7049495,0.20289765
96,0.25,0.001,"baseline",0.25025245,0.0257637,0,0.3675681,0.115377,0.008657162,0.20170905,0.0470091,0,0.2018233,0.0356509,0,0.91651495,0.7159865,0.30248645,0.94370195,0.702406,0.21484805
97,0.25,0.001,"baseline",0.2496911,0.02263695,0,0.3623743,0.114017,0.01026535,0.20944385,0.04576505,0,0.20645145,0.0357323,0,0.9112023,0.7292795,0.29946965,0.94843215,0.7018715,0.2157353
98,0.25,0.001,"baseline",0.26895625,0.02247895,0,0.3725108,0.1211885,0.0109318915,0.2087635,0.0448766,0,0.1984763,0.0408138,0,0.9147026,0.7122215,0.3093681,0.9529994,0.701961,0.21124345
99,0.25,0.001,"baseline",0.2569042,0.02274015,0,0.3991579,0.123479,0.009218211,0.20367385,0.04742325,0,0.18894885,0.035937,0.001004226,0.92206295,0.688541,0.31902375,0.95663865,0.706973,0.24039325
100,0.25,0.001,"baseline",0.27055055,0.0218829,0,0.41302945,0.1328505,0.008907003,0.19495515,0.0465501,0,0.185639,0.03364415,0.0015937465,0.91459065,0.706419,0.3124913,0.95322055,0.698881,0.23414665
101,0.25,0.001,"baseline",0.2625918,0.02418555,0,0.39246305,0.1247355,0.009840521,0.2067909,0.0447726,0,0.17408725,0.03790935,0,0.9051678,0.6957395,0.3306062,0.9556367,0.679961,0.23107585
102,0.25,0.001,"baseline",0.2597869,0.02426905,0,0.39144575,0.1185275,0.0103249495,0.1949141,0.04818465,0,0.19048245,0.0365944,0,0.9113542,0.698321,0.32691075,0.9537228,0.683628,0.2542018
103,0.25,0.001,"baseline",0.26715885,0.0226892,0,0.4004855,0.119447,0.011409655,0.2032414,0.0435747,0,0.18808485,0.0353844,0,0.909437,0.69967,0.3148921,0.95732275,0.6798405,0.2491109
104,0.25,0.001,"baseline",0.26604945,0.02232145,0,0.40057795,0.118658,0.012219625,0.1895447,0.04293585,0,0.1943742,0.0384695,0,0.92371985,0.6904665,0.2980144,0.95144415,0.6823625,0.2438502
105,0.25,0.001,"baseline",0.21681425,0.0214986,0,0.4206593,0.122054,0.0115384555,0.19938485,0.03815555,0,0.19887655,0.0356447,0,0.91476205,0.697581,0.27565965,0.9527666,0.675167,0.2382569
106,0.25,0.001,"baseline",0.17875935,0.0193083,0,0.42152995,0.1211315,0.013061554,0.18962965,0.0391006,0,0.1849895,0.0379558,0,0.92796225,0.709844,0.2569977,0.95420885,0.681156,0.22962785
107,0.25,0.001,"baseline",0.1818782,0.01871915,0,0.42925945,0.1233995,0.01287789,0.18952755,0.03654835,0,0.18683945,0.036974,0,0.93964745,0.70298,0.299348,0.9598735,0.6814465,0.2309779
108,0.25,0.001,"baseline",0.20058025,0.0188226,0,0.4234146,0.1191225,0.01335337,0.2037204,0.0353296,0,0.18236395,0.0434314,0,0.94116135,0.693644,0.27896005,0.95756005,0.6779365,0.2215555
109,0.25,0.001,"baseline",0.1995802,0.01867085,0,0.40649305,0.116842,0.015015975,0.2064167,0.0391881,0,0.18836845,0.03912335,0,0.9378079,0.6966525,0.2962325,0.95695175,0.674662,0.24078635
110,0.25,0.001,"baseline",0.1895863,0.0187714,0,0.41684155,0.1109375,0.0151224,0.2261532,0.0426371,0,0.181474,0.0452889,0,0.9435802,0.696297,0.282882,0.9627037,0.684036,0.22468105
111,0.25,0.001,"baseline",0.1751651,0.01881875,0,0.42387405,0.121988,0.01291768,0.20793785,0.03979045,0,0.1815978,0.04182785,0,0.9354041,0.6928255,0.28848765,0.9662974,0.6732185,0.2011158
112,0.25,0.001,"baseline",0.17782875,0.01794025,0,0.42630355,0.1136215,0.01422448,0.2235686,0.04149725,0,0.18801535,0.03988865,0,0.93198695,0.6929295,0.2873116,0.96131795,0.6926795,0.18477545
113,0.25,0.001,"baseline",0.17419475,0.01706565,0,0.43653725,0.120331,0.01440268,0.21537975,0.03862695,0,0.1983508,0.04271765,0,0.93991055,0.6904945,0.28801435,0.9585762,0.68799,0.18808375
114,0.25,0.001,"baseline",0.1879761,0.0184439,0,0.44673285,0.114852,0.011847815,0.2324308,0.04201365,0,0.20308915,0.04048775,0,0.9524638,0.685674,0.2806798,0.9538513,0.6826085,0.20859355
115,0.25,0.001,"baseline",0.20308915,0.018546,0,0.4507914,0.117739,0.0095597575,0.21905885,0.0386509,0,0.1941931,0.0369687,0,0.9512569,0.682202,0.2784088,0.9548279,0.684403,0.19840705
116,0.25,0.001,"baseline",0.20247155,0.0198548,0,0.4689199,0.1114695,0.0080186525,0.22104925,0.03441295,0,0.21656775,0.0355255,0,0.96291115,0.681219,0.28534405,0.9588562,0.687326,0.19771445
117,0.25,0.001,"baseline",0.20807485,0.0193964,0,0.4159621,0.111686,0.0080792885,0.20318265,0.03304335,0,0.2169371,0.03627385,0,0.94181105,0.6928845,0.27924765,0.95572215,0.677268,0.2113372
118,0.25,0.001,"baseline",0.19465015,0.02156635,0,0.4358047,0.1128825,0.0094460745,0.20868725,0.03305055,0,0.2253203,0.03829855,0,0.9497059,0.6835325,0.2709407,0.96397705,0.691174,0.2043716
119,0.25,0.001,"baseline",0.20782385,0.02140615,0,0.4398083,0.113789,0.009188756,0.18753455,0.03388565,0,0.20582755,0.03942525,0,0.9381974,0.6821455,0.2621728,0.9553564,0.6946305,0.18740675
120,0.25,0.001,"baseline",0.19377075,0.0201954,0,0.4225014,0.1138875,0.008309128,0.1975681,0.03516585,0,0.2044109,0.0421473,0,0.93979005,0.671711,0.2531464,0.9494343,0.68871,0.1804391
-12,0.25,0.001,"baseline",0.1158166,0.03388995,0.0017979565,0.21407935,0.064277,0.0056781805,0.1506805,0.0349702,0.002333621,0.099585635,0.0335069,0.0026116165,0.8797436,0.672811,0.41560955,0.8973551,0.728809,0.35444415
-11,0.25,0.001,"baseline",0.11540545,0.03393865,0.0015750675,0.21422385,0.06727555,0.006644422,0.15486835,0.0340303,0.0037482145,0.1054602,0.03355995,0.0025754395,0.8780806,0.6765645,0.41169855,0.89435195,0.7306315,0.356075
-10,0.25,0.001,"baseline",0.11359915,0.033556,0.0017954415,0.2054627,0.0707182,0.007640721,0.15205035,0.0319473,0.0027293305,0.10174565,0.03289255,0.002063868,0.87286295,0.673098,0.3923185,0.8985743,0.7296535,0.3710161
-9,0.25,0.001,"baseline",0.11970785,0.0347743,0.001615034,0.22850695,0.0714362,0.0069894495,0.1705386,0.03330255,0.0027210585,0.1000566,0.03278085,0.001546872,0.85901175,0.6754965,0.4026961,0.90171325,0.726973,0.35508195
-8,0.25,0.001,"baseline",0.12489165,0.0386866,0.001401612,0.24087665,0.07187205,0.0064367945,0.1725659,0.0315669,0.002367784,0.09740933,0.03171375,0.0021072465,0.86338635,0.6689195,0.40607925,0.91130165,0.727543,0.33311425
-7,0.25,0.001,"baseline",0.12389315,0.0375712,0.0019700645,0.2251989,0.07334965,0.0087063395,0.1808323,0.0323484,0.002827235,0.09907129,0.03166275,0.0021714275,0.8610316,0.666999,0.41033145,0.9133659,0.7327455,0.33023355
-6,0.25,0.001,"baseline",0.12107095,0.0368749,0.002631391,0.21235,0.07387875,0.008811504,0.1865123,0.03367255,0.00314736,0.1107871,0.03357105,0.002072813,0.8664577,0.66958,0.40015045,0.91784545,0.7237405,0.32630325
-5,0.25,0.001,"baseline",0.1222557,0.03729455,0.001620984,0.2072327,0.07861345,0.008186486,0.1715985,0.0337261,0.0032230395,0.1094255,0.0323745,0.0028231615,0.87728215,0.670181,0.41425305,0.9159913,0.72598,0.3319015
-4,0.25,0.001,"baseline",0.12781715,0.03911395,0.0019146905,0.22154615,0.0776343,0.007539534,0.1552724,0.03440255,0.003175053,0.1099887,0.0313578,0.0028912125,0.8779596,0.6695165,0.41220885,0.91204015,0.7325075,0.30578445
-3,0.25,0.001,"baseline",0.12491895,0.0366544,0.001837928,0.2213561,0.0729816,0.00673901,0.1528412,0.03296625,0.003031385,0.10654425,0.0319741,0.0028286165,0.88417305,0.665353,0.40508005,0.917966,0.731948,0.3084965
-2,0.25,0.001,"baseline",0.12812895,0.03407735,0.0018144885,0.22247095,0.07383565,0.0073416175,0.15607065,0.03357845,0.0026142095,0.11073655,0.02898745,0.0028320385,0.882721,0.669085,0.4037838,0.91356305,0.730732,0.30451485
-1,0.25,0.001,"baseline",0.1360482,0.03524255,0.0020306065,0.21832695,0.0755327,0.006397039,0.15714135,0.0340828,0.003024377,0.10979335,0.03211925,0.002023994,0.88733385,0.664985,0.40938905,0.91806225,0.7312125,0.312082
0,0.25,0.001,"baseline",0.13393095,0.0374682,0.002272028,0.22541515,0.0759395,0.007125344,0.16147725,0.0338246,0.0039038775,0.10820885,0.0324294,0.0019746245,0.89066395,0.665495,0.4014844,0.92060525,0.7301005,0.31018525
1,0.25,0.001,"baseline",0.12845375,0.03858095,0.002230583,0.22409165,0.0736492,0.007269292,0.15745885,0.03331165,0.002391723,0.11342015,0.033448,0.00146284,0.8844574,0.6678325,0.39548695,0.92320635,0.735217,0.3080327
2,0.25,0.001,"baseline",0.1302521,0.0364734,0.0028446605,0.2377042,0.0775668,0.0065341345,0.15183005,0.03318895,0.0027982355,0.12229095,0.0337979,0.002002097,0.8852835,0.671749,0.41013755,0.93377405,0.7371605,0.33285885
3,0.25,0.001,"baseline",0.13688335,0.0355022,0.0024965635,0.2334838,0.07450115,0.0061976985,0.1499822,0.0368343,0.0020050095,0.12101005,0.0346943,0.0019863255,0.8940557,0.675083,0.4151376,0.9484981,0.73385,0.33982665
4,0.25,0.001,"baseline",0.1385005,0.0342986,0.002352303,0.2303473,0.07311185,0.007001164,0.14371555,0.0368974,0.0020568225,0.12501905,0.03471885,0.0016067365,0.88264575,0.6722175,0.41312495,0.94043065,0.7436465,0.35433495
5,0.25,0.001,"baseline",0.12852555,0.0362939,0.0024757705,0.2424638,0.07554745,0.0096959975,0.14691895,0.0357398,0.0015305145,0.12154225,0.0376765,0.0030286545,0.8926283,0.6706435,0.4048273,0.9453099,0.7389395,0.33654205
6,0.25,0.001,"baseline",0.135438,0.03556185,0.002509607,0.24895745,0.0712662,0.0091875715,0.16106885,0.0349632,0.0018860125,0.12294275,0.03802185,0.002118642,0.88775285,0.669156,0.3980204,0.9382683,0.746258,0.31394655
7,0.25,0.001,"baseline",0.1271634,0.03662735,0.003016083,0.2392741,0.0750408,0.009726345,0.15924165,0.03723505,0.0013363655,0.12346325,0.0369216,0.0022885365,0.88807345,0.6739665,0.4052159,0.9352143,0.737312,0.31911005
8,0.25,0.001,"baseline",0.12784285,0.0380266,0.0022526675,0.24322025,0.07591305,0.0109857695,0.1518493,0.0393709,0.0013239164,0.11960295,0.03692405,0.0037042535,0.8897651,0.6728035,0.4054385,0.94224505,0.730898,0.31121565
9,0.25,0.001,"baseline",0.12911255,0.03385685,0.0021429425,0.2361316,0.07487045,0.010356145,0.1448688,0.0382448,0.001389306,0.12708065,0.0367741,0.004108587,0.89412735,0.667368,0.41024955,0.9402202,0.736466,0.3129853
10,0.25,0.001,"baseline",0.1257733,0.0347149,0.0023966565,0.22955905,0.0746648,0.010531705,0.1478474,0.0407367,0.001815752,0.1224432,0.0351917,0.0046781505,0.89557315,0.666892,0.41485675,0.94037625,0.7343105,0.31638135
