"MONTH","P_TC","P_PFPR","P_TACT","FREQ_plasmepsin_95","FREQ_plasmepsin_50","FREQ_plasmepsin_05","FREQ_580Y_95","FREQ_580Y_50","FREQ_580Y_05","FREQ_mdr1_95","FREQ_mdr1_50","FREQ_mdr1_05","FREQ_184F_95","FREQ_184F_50","FREQ_184F_05","FREQ_86Y_95","FREQ_86Y_50","FREQ_86Y_05","FREQ_76T_95","FREQ_76T_50","FREQ_76T_05"
63,0.25,0.001,"baseline",0.3112873,0.02576805,0,0.3449322,0.0996022,0.0023299765,0.18252735,0.02912095,0,0.22878975,0.03293755,0.001497238,0.92097885,0.61879,0.06610732,0.92844495,0.723434,0.3344913
64,0.25,0.001,"baseline",0.33456965,0.02571,0,0.35760785,0.10039585,0.0033399735,0.1711515,0.0309598,0.001312159,0.20872955,0.0303042,0,0.9263923,0.6291975,0.06573389,0.93984705,0.7225385,0.3302208
65,0.25,0.001,"baseline",0.3309165,0.02805095,0,0.34802895,0.1060215,0.0033346615,0.1697347,0.03226365,0,0.2230078,0.03297985,0,0.93039435,0.635081,0.070982865,0.94523945,0.722805,0.31145745
66,0.25,0.001,"baseline",0.34148205,0.0267068,0,0.3572803,0.106218,0.0043876505,0.18519005,0.03234185,0,0.20749535,0.0292515,0,0.92297685,0.6338905,0.062745945,0.9475645,0.741002,0.3217215
67,0.25,0.001,"baseline",0.36111865,0.02509505,0,0.3754677,0.101932,0.0040768795,0.19411295,0.03407015,0,0.2178857,0.0334389,0,0.9149797,0.6303575,0.055777965,0.9499128,0.7040345,0.31131605
68,0.25,0.001,"baseline",0.3545171,0.02799575,0,0.3616616,0.09532575,0.003032462,0.1947898,0.0288649,0,0.2282651,0.03141705,0,0.9122958,0.622727,0.058726,0.9520806,0.715274,0.33464325
69,0.25,0.001,"baseline",0.36184165,0.0257102,0,0.3921374,0.0938241,0.0047411965,0.19993955,0.02836255,0,0.24112445,0.03140005,0,0.9038176,0.6294415,0.061613805,0.9480719,0.728322,0.33472775
70,0.25,0.001,"baseline",0.3645776,0.02244485,0,0.3604709,0.10155625,0.00372379,0.20198035,0.0273001,0,0.23136145,0.03297835,0,0.92405,0.6330795,0.045254945,0.95201665,0.7153625,0.3396398
71,0.25,0.001,"baseline",0.3935559,0.0230249,0,0.3519244,0.105496,0.004228083,0.19000145,0.02444025,0,0.24307205,0.0353467,0,0.91987515,0.647465,0.0431624,0.9412776,0.712282,0.3367549
72,0.25,0.001,"baseline",0.4067557,0.0233423,0,0.3735194,0.1016075,0.0035666865,0.1823916,0.02377375,0,0.237746,0.0303774,0,0.9275016,0.650344,0.038277555,0.94510795,0.7101645,0.33605075
73,0.25,0.001,"baseline",0.41880335,0.02582585,0,0.3819656,0.104605,0.0053684835,0.1782486,0.0222222,0,0.24755185,0.02987065,0,0.92373365,0.6491125,0.03145164,0.946102,0.694613,0.31784105
74,0.25,0.001,"baseline",0.4297582,0.02847705,0,0.37175865,0.1001905,0.0042717675,0.18210755,0.02545245,0,0.2224169,0.03040055,0,0.92101185,0.6414365,0.036263115,0.94007795,0.6978515,0.31990875
75,0.25,0.001,"baseline",0.4154258,0.03025495,0,0.37898985,0.10042805,0.003854517,0.199591,0.022095,0,0.22640935,0.0361111,0,0.90719975,0.634529,0.03300494,0.9392198,0.715121,0.30710985
76,0.25,0.001,"baseline",0.41406235,0.02620925,0,0.39970545,0.0999746,0.004202238,0.19872475,0.02186925,0,0.21774655,0.0300838,0,0.917965,0.6367345,0.025378115,0.94111405,0.711367,0.2913906
77,0.25,0.001,"baseline",0.407402,0.0295007,0,0.3727235,0.0982774,0.005754409,0.19795535,0.0212882,0,0.2268831,0.0312324,0,0.92513175,0.640379,0.027969155,0.94966785,0.723696,0.29281025
78,0.25,0.001,"baseline",0.41991255,0.0299565,0,0.4069083,0.0999562,0.004839442,0.18231355,0.01846285,0,0.23541355,0.03597685,0,0.9240801,0.6388685,0.03484177,0.95340685,0.722793,0.31973995
79,0.25,0.001,"baseline",0.4201408,0.02902605,0,0.45035045,0.0960908,0.006073141,0.1857888,0.01922085,0,0.22308695,0.0388775,0,0.9279432,0.617256,0.032026425,0.93996715,0.715203,0.29341005
80,0.25,0.001,"baseline",0.4120683,0.0294619,0,0.43305565,0.0966916,0.0102683945,0.1891786,0.01875145,0,0.2160296,0.03196165,0,0.91643345,0.6190255,0.027649415,0.9501345,0.698817,0.27299915
81,0.25,0.001,"baseline",0.42273325,0.0246927,0,0.43746715,0.0933493,0.0099354175,0.1940729,0.01931555,0,0.2177238,0.0317473,0,0.9150034,0.6350005,0.028866205,0.95465945,0.7031525,0.25611325
82,0.25,0.001,"baseline",0.40826555,0.02764655,0,0.4173833,0.0972051,0.008402697,0.18865035,0.01696655,0,0.23148715,0.02539,0,0.9096733,0.627978,0.02798521,0.9549399,0.7077145,0.26088235
83,0.25,0.001,"baseline",0.4049462,0.02617465,0,0.40862265,0.103014,0.008665583,0.20251215,0.0153766,0,0.2279905,0.02605375,0,0.9173945,0.633185,0.040245925,0.9544762,0.7175595,0.2739217
84,0.25,0.001,"baseline",0.40597125,0.0299064,0,0.4115178,0.104213,0.011063675,0.21899755,0.0183468,0,0.2385084,0.01967265,0,0.924774,0.628026,0.05646654,0.94018855,0.7154025,0.2522411
85,0.25,0.001,"baseline",0.43542475,0.0313257,0,0.4377541,0.109939,0.012261445,0.21365985,0.01500935,0,0.25623805,0.0288694,0,0.9305586,0.626065,0.05452223,0.95362995,0.7150015,0.2570669
86,0.25,0.001,"baseline",0.44412255,0.02702455,0,0.4416058,0.1007425,0.0091384275,0.2202573,0.01427555,0,0.25860425,0.0297743,0,0.94040565,0.616691,0.04791876,0.9447025,0.70871,0.2405887
87,0.25,0.001,"baseline",0.4397981,0.02640525,0,0.4775518,0.1018507,0.010084599,0.21575785,0.0165057,0,0.2615906,0.025395,0,0.9382905,0.610663,0.045548025,0.95331175,0.7345535,0.24299105
88,0.25,0.001,"baseline",0.4705611,0.02658455,0,0.4839672,0.10026,0.0095112455,0.2200827,0.02147095,0,0.2439,0.02501075,0,0.9424724,0.6110575,0.0765789,0.94900635,0.7316345,0.24341175
89,0.25,0.001,"baseline",0.48888015,0.0255546,0,0.48235155,0.0959527,0.0088643175,0.24752785,0.02239305,0,0.2477029,0.0277525,0,0.94528425,0.6183835,0.068541245,0.9630362,0.719817,0.23486035
90,0.25,0.001,"baseline",0.46519395,0.0251437,0,0.4693571,0.0970856,0.008047568,0.271455,0.02165845,0,0.2264171,0.0271519,0,0.9476674,0.61745,0.06850891,0.9586113,0.7176005,0.23898765
91,0.25,0.001,"baseline",0.4604147,0.02841295,0,0.48643295,0.1002032,0.0090922425,0.23692565,0.02465475,0,0.21956505,0.0286666,0,0.94982125,0.605196,0.06873629,0.9590068,0.713668,0.2370085
92,0.25,0.001,"baseline",0.41671115,0.0262014,0,0.4729112,0.0969103,0.0083598335,0.327822,0.02285895,0,0.2131439,0.02666875,0,0.9482655,0.6084165,0.073010445,0.96225525,0.7101875,0.21661565
93,0.25,0.001,"baseline",0.43785545,0.02318375,0,0.50897405,0.09938875,0.01275804,0.33304765,0.02032855,0,0.21817365,0.02897785,0,0.96156235,0.600744,0.064634065,0.95691575,0.718593,0.2235482
94,0.25,0.001,"baseline",0.42205435,0.0238228,0,0.50300465,0.10119675,0.0109413375,0.3678988,0.02108265,0,0.22973795,0.02600415,0,0.96452055,0.595861,0.05511162,0.9476966,0.7218225,0.2339013
95,0.25,0.001,"baseline",0.4078714,0.02269575,0,0.50430005,0.1006135,0.009269639,0.4353325,0.01863745,0,0.22952945,0.03122715,0,0.9668787,0.602832,0.046095245,0.9513197,0.7345225,0.2343334
96,0.25,0.001,"baseline",0.4398353,0.03140095,0,0.4803114,0.0988575,0.0066091905,0.4459628,0.016595,0,0.2391786,0.0258151,0,0.9626747,0.5810735,0.04186916,0.9572508,0.714156,0.22435695
97,0.25,0.001,"baseline",0.4311823,0.02961355,0,0.51364655,0.103489,0.0096409765,0.43502175,0.0160458,0,0.24678185,0.0240891,0,0.9674331,0.6013825,0.04657278,0.95750885,0.7017685,0.2210955
98,0.25,0.001,"baseline",0.49041445,0.0256151,0,0.50790095,0.09907975,0.0106423675,0.3955951,0.0132198,0,0.246039,0.0234971,0,0.97937515,0.5933745,0.05106425,0.9591409,0.7057255,0.211481
99,0.25,0.001,"baseline",0.45395925,0.0294184,0,0.5289725,0.1113945,0.011589574,0.4409602,0.0133561,0,0.26263525,0.0221756,0,0.97768385,0.602575,0.05057785,0.9590631,0.712228,0.219178
100,0.25,0.001,"baseline",0.45873725,0.0275,0,0.55817685,0.118325,0.012099935,0.4415849,0.01703,0,0.2636905,0.0233868,0,0.9760124,0.5882315,0.042135135,0.96847315,0.7359875,0.22750455
101,0.25,0.001,"baseline",0.4655127,0.02520175,0,0.54970985,0.117625,0.01453719,0.36612085,0.02450715,0,0.27972425,0.02644055,0,0.9717685,0.59073,0.03503441,0.9560694,0.734054,0.21296425
102,0.25,0.001,"baseline",0.4643229,0.02614185,0,0.5469722,0.1150145,0.01248367,0.4060856,0.02225805,0,0.2801835,0.0263339,0,0.97829205,0.59728,0.043109655,0.9545939,0.7173695,0.2168811
103,0.25,0.001,"baseline",0.45574455,0.0186569,0,0.4991184,0.1253235,0.01282422,0.32989945,0.02092085,0,0.2796051,0.0220118,0,0.97121465,0.5956955,0.03706592,0.9619143,0.712309,0.1964137
104,0.25,0.001,"baseline",0.4609534,0.01934885,0,0.5042986,0.1187465,0.01187167,0.35052955,0.02029655,0,0.27820035,0.0188779,0,0.97674665,0.590027,0.03416306,0.968107,0.7075115,0.1575323
105,0.25,0.001,"baseline",0.45274625,0.020002,0,0.54283225,0.1311615,0.01237884,0.3710572,0.0191497,0,0.27433775,0.02465465,0,0.97133085,0.5841525,0.03220659,0.96630435,0.705334,0.1409006
106,0.25,0.001,"baseline",0.4703489,0.0231165,0,0.54562155,0.1332175,0.01165855,0.31726295,0.0181136,0,0.2992477,0.0270112,0,0.96410945,0.589841,0.024382755,0.9656778,0.7025755,0.15424675
107,0.25,0.001,"baseline",0.44772685,0.022444,0,0.57030745,0.131273,0.0106305775,0.2843452,0.0170054,0,0.26978335,0.02952375,0,0.958333,0.5871275,0.020666785,0.96563015,0.710625,0.14737915
108,0.25,0.001,"baseline",0.4625592,0.0248574,0,0.54335135,0.125778,0.010719821,0.2746336,0.0157332,0,0.28331875,0.03343885,0,0.9585399,0.586566,0.020601185,0.97731105,0.7091345,0.1515948
109,0.25,0.001,"baseline",0.485058,0.02537015,0,0.56510225,0.124406,0.0117682755,0.31610045,0.01462605,0,0.2852185,0.0301593,0,0.96525965,0.5890605,0.0181522755,0.97158665,0.708835,0.1418779
110,0.25,0.001,"baseline",0.5389631,0.0270308,0,0.56892145,0.128805,0.010548863,0.313125,0.0141162,0,0.3191316,0.0304908,0,0.96218765,0.584847,0.019308242,0.9803169,0.701485,0.15109885
111,0.25,0.001,"baseline",0.50991945,0.02316655,0,0.58164515,0.13915,0.0111444195,0.2763494,0.01213725,0,0.3012613,0.03143005,0,0.9630762,0.6011075,0.020024315,0.98088425,0.6818905,0.15101325
112,0.25,0.001,"baseline",0.46621655,0.02354775,0,0.58448595,0.136335,0.008779,0.27969975,0.0139293,0,0.3207524,0.03158885,0,0.96495945,0.6012785,0.0153107045,0.97395475,0.6737405,0.13833971
113,0.25,0.001,"baseline",0.48293185,0.02329345,0,0.5581138,0.1358555,0.0073916495,0.35944365,0.01177525,0,0.32603735,0.02459445,0,0.9695302,0.5890075,0.012696225,0.9784787,0.653558,0.166366
114,0.25,0.001,"baseline",0.4605537,0.01691015,0,0.55138285,0.1418625,0.007859107,0.3443384,0.01137875,0,0.2997674,0.0227744,0,0.97259045,0.610153,0.0151828105,0.9798103,0.667812,0.13841765
115,0.25,0.001,"baseline",0.46043405,0.02136815,0,0.5211031,0.150325,0.0096265005,0.3505278,0.0123552,0,0.26836735,0.0232169,0,0.97092665,0.620264,0.012625219,0.98021405,0.6535325,0.10891425
116,0.25,0.001,"baseline",0.47187505,0.0168303,0,0.53088465,0.1440355,0.007764282,0.3915892,0.0117619,0,0.28031105,0.0202674,0,0.9530477,0.61249,0.013211785,0.9812292,0.6783205,0.093607955
117,0.25,0.001,"baseline",0.46386965,0.01500235,0,0.53542155,0.1471395,0.0110471,0.3580572,0.0140295,0,0.2625091,0.0209829,0,0.95609015,0.61047,0.0066335715,0.9813408,0.6809945,0.07956927
118,0.25,0.001,"baseline",0.4635654,0.0168555,0,0.567924,0.153109,0.008200607,0.3685607,0.0153379,0,0.2476497,0.02157135,0,0.9703433,0.5950395,0.0060364905,0.98492815,0.671071,0.08526427
119,0.25,0.001,"baseline",0.49199815,0.0215097,0,0.571234,0.159457,0.0115420285,0.33161255,0.01488485,0,0.26100325,0.02067175,0,0.9648196,0.5844335,0.0051689095,0.98714215,0.6750995,0.103242165
120,0.25,0.001,"baseline",0.5369211,0.0254758,0,0.63220065,0.154123,0.009840136,0.33051155,0.01296855,0,0.26770715,0.0207054,0,0.9776436,0.5865595,0,0.985939,0.6879225,0.093506945
-12,0.25,0.001,"baseline",0.15713585,0.0222025,0.001837708,0.19218755,0.0484991,0.0058963695,0.1435195,0.02559585,0.0007068456,0.1066221,0.0349281,0.00109051,0.85835695,0.6113795,0.2697572,0.90669305,0.6978755,0.3659905
-11,0.25,0.001,"baseline",0.1627321,0.0231214,0.0012430875,0.19768605,0.0526426,0.006458018,0.1424313,0.0268765,0,0.11130035,0.03432155,0.0010856551,0.84360155,0.6111875,0.25694545,0.90266155,0.693719,0.3778538
-10,0.25,0.001,"baseline",0.15542765,0.02158505,0.001333912,0.1990902,0.054139,0.006245818,0.1426607,0.0292976,0.00113772,0.108809,0.03369815,0.001141088,0.84007435,0.622337,0.26865015,0.881961,0.6985775,0.36449835
-9,0.25,0.001,"baseline",0.1590547,0.0209647,0.00093562715,0.1935212,0.0578275,0.0063661845,0.1447111,0.02860275,0.00115995,0.112814,0.0342521,0.0010477688,0.8373771,0.6232415,0.2811884,0.8928219,0.692434,0.3716702
-8,0.25,0.001,"baseline",0.1595384,0.02119065,0.00076601635,0.19367835,0.05228375,0.0069340945,0.1441008,0.02542645,0.0012019185,0.1087085,0.03187055,0.0005110278,0.8335454,0.623735,0.26161655,0.89805545,0.6967545,0.37765055
-7,0.25,0.001,"baseline",0.1561573,0.0222776,0.00094569685,0.1853815,0.0549318,0.007784952,0.1365843,0.0244663,0.0011615765,0.11934675,0.03576345,0.00084081155,0.8304028,0.6242435,0.2670962,0.9003066,0.7021035,0.36229245
-6,0.25,0.001,"baseline",0.1546012,0.0223398,0.00063502655,0.19104955,0.0542379,0.006288324,0.14070905,0.02458305,0.0011705655,0.1109243,0.0318519,0.0009098127,0.8298693,0.6150835,0.26227645,0.8929075,0.709315,0.35709235
-5,0.25,0.001,"baseline",0.16154725,0.02177835,0.00066196085,0.20099935,0.05544335,0.005347,0.13986095,0.02584165,0.001270509,0.10908635,0.03644575,0.00105115615,0.82886945,0.6195005,0.26561305,0.890078,0.7033005,0.35298665
-4,0.25,0.001,"baseline",0.15821875,0.02065395,0.0006590641,0.20273525,0.06030145,0.0065714705,0.14317385,0.02612405,0.0012902835,0.11753105,0.03425755,0.00098576945,0.8229655,0.620374,0.267271,0.89545415,0.7092895,0.35202805
-3,0.25,0.001,"baseline",0.151863,0.02143025,0,0.19974025,0.05990565,0.006982869,0.14016295,0.0267543,0.00115565465,0.1088444,0.03146075,0.0010040012,0.82710315,0.6183,0.25452525,0.87091995,0.7053045,0.33885325
-2,0.25,0.001,"baseline",0.1506277,0.02171405,0,0.1974407,0.0517196,0.0085144825,0.13801795,0.0286362,0,0.10761395,0.0328698,0.00055008705,0.82119245,0.6157565,0.2474063,0.87663525,0.709471,0.3406383
-1,0.25,0.001,"baseline",0.16124945,0.02447275,0,0.2036444,0.0504553,0.0086185235,0.13248375,0.0282311,0,0.10111015,0.03128765,0.00088603095,0.82641765,0.614288,0.22386455,0.88334305,0.717001,0.33391075
0,0.25,0.001,"baseline",0.158435,0.0259502,0,0.20188695,0.0511128,0.0044181685,0.12588365,0.02766405,0,0.1064843,0.0307107,0.00065832565,0.82462715,0.6166945,0.2392898,0.881816,0.7095625,0.34395785
1,0.25,0.001,"baseline",0.1574644,0.0228973,0.0011730889,0.2059086,0.05266975,0.007212235,0.1232321,0.0278193,0,0.11532925,0.0308026,0.0007199325,0.82329285,0.610782,0.2408401,0.891462,0.711232,0.36612
2,0.25,0.001,"baseline",0.15313355,0.02422,0,0.20056425,0.0505492,0.0093600165,0.13218185,0.02997835,0,0.1186512,0.03139545,0.00074030145,0.82365255,0.612506,0.25177855,0.88356535,0.71216,0.3645819
3,0.25,0.001,"baseline",0.1525815,0.0228009,0,0.19449285,0.0548142,0.00804066,0.134597,0.03011345,0.00076798665,0.1251517,0.0291458,0.0006418922,0.8331503,0.612803,0.2322576,0.889613,0.708234,0.3649702
4,0.25,0.001,"baseline",0.14812415,0.0249279,0,0.21833375,0.0544217,0.009248952,0.1341024,0.0285023,0.0007164406,0.1402562,0.0315199,0.000995056,0.82790695,0.605873,0.24342465,0.89293765,0.712172,0.370548
5,0.25,0.001,"baseline",0.15173205,0.0235488,0,0.2174337,0.0553345,0.0079562925,0.1324761,0.0303073,0.0009196513,0.138399,0.0303645,0.00109584535,0.8355779,0.616802,0.2517517,0.8716858,0.7174215,0.3796909
6,0.25,0.001,"baseline",0.1563156,0.02352915,0.00118196965,0.2168596,0.0531109,0.008862577,0.13761855,0.03018955,0.0006975033,0.1444812,0.03271255,0,0.8294524,0.622346,0.24367655,0.88684395,0.7173025,0.37318065
7,0.25,0.001,"baseline",0.15561845,0.0227434,0.001182794,0.21689,0.05986205,0.006858022,0.15108395,0.03138205,0.00068247145,0.13757605,0.0336421,0.00065926485,0.83093075,0.61932,0.2278427,0.88087105,0.7143015,0.3724886
8,0.25,0.001,"baseline",0.15785195,0.02491415,0.00107468305,0.22306245,0.06017105,0.0066603225,0.1477305,0.03308695,0,0.13174485,0.0302594,0.00083610345,0.8294896,0.619814,0.24221475,0.8865882,0.715872,0.36725195
9,0.25,0.001,"baseline",0.16110145,0.02316215,0.00060858425,0.2401743,0.0610933,0.0055423185,0.15012475,0.02897305,0,0.1356664,0.0319788,0.0008349105,0.83675815,0.6188575,0.23345045,0.88767485,0.728299,0.36246085
10,0.25,0.001,"baseline",0.16999725,0.0223049,0,0.22938775,0.06769615,0.0048980675,0.1536692,0.03068665,0,0.13931835,0.03007865,0.0013601005,0.83869075,0.6152055,0.2317071,0.90185405,0.729173,0.3431241
11,0.25,0.001,"baseline",0.15532095,0.0216647,0.00113389795,0.23441935,0.06539555,0.0042762455,0.14719445,0.030942,0,0.13975575,0.0292926,0.00103134205,0.84018295,0.609338,0.2372917,0.90539735,0.7302845,0.360092
12,0.25,0.001,"baseline",0.17436835,0.02185595,0.0006694859,0.22876275,0.0640874,0.0050195845,0.1501171,0.02680605,0,0.1341714,0.0299214,0.0009881971,0.83628855,0.598667,0.2161195,0.90236055,0.7275955,0.36140685
13,0.25,0.001,"baseline",0.1655577,0.01995715,0.0007612179,0.23239575,0.06515755,0.008952847,0.15741225,0.03102605,0,0.14404295,0.03129725,0.001441084,0.833149,0.6041725,0.20246575,0.90606615,0.728137,0.36347615
